Turbine,Severity Score
7243_,29.13271627385372
13643_,29.132709982290976
9603_,29.124098763287286
12908_,29.123650177495577
12824_,29.123650177495577
13588_,29.123650177495577
13709_,29.123650177495577
13546_,29.123650177495577
4550_,29.123650177495577
15744_,29.123650177495577
13886_,29.123650177495577
12995_,29.114590372700185
13572_,29.114590372700185
12997_,29.114590372700185
14403_,29.114590372700185
7914_,29.114590372700185
12606_,29.11459037270018
15846_,29.11459037270018
12939_,29.114590372700178
13587_,29.114590372700178
12827_,29.114590372700178
13013_,29.114590372700178
12576_,29.114590372700178
4765_,29.114590372700178
11571_,29.07779549246682
5582_,29.06511401462161
5806_,29.056355282559068
14384_,29.056355282559068
4777_,29.001858201633077
14340_,28.989477796520724
4508_,28.980417991725325
13011_,28.97135818692993
12830_,28.97135818692993
11804_,28.97135818692993
13880_,28.97135818692993
8985_,28.97135818692993
7318_,28.962298382134534
13703_,28.962298382134534
4554_,28.882623082085672
14448_,28.882623082085672
10337_,28.882623082085672
14333_,28.882623082085672
13008_,28.873563277290277
13015_,28.873563277290277
13595_,28.873563277290277
4453_,28.873563277290277
7929_,28.873563277290277
7113_,28.873563277290277
5825_,28.858208606964666
6927_,28.79153274734791
10406_,28.75177130142778
14404_,28.73939089631542
5880_,28.731782687229426
13001_,28.73033109152003
12984_,28.73033109152003
12564_,28.73033109152003
12585_,28.73033109152003
12987_,28.73033109152003
13564_,28.73033109152003
12909_,28.73033109152003
12989_,28.73033109152003
13705_,28.73033109152003
12990_,28.73033109152003
12991_,28.73033109152003
13568_,28.73033109152003
12992_,28.73033109152003
12993_,28.73033109152003
12996_,28.73033109152003
13574_,28.73033109152003
2880_,28.73033109152003
4530_,28.73033109152003
4775_,28.73033109152003
4560_,28.73033109152003
4778_,28.73033109152003
10407_,28.73033109152003
7378_,28.73033109152003
170_,28.73033109152003
167_,28.73033109152003
7111_,28.73033109152003
7186_,28.73033109152003
7913_,28.73033109152003
4748_,28.730331091520025
13016_,28.721271286724633
12568_,28.72127128672463
5028_,28.72127128672463
4767_,28.72127128672463
7920_,28.72127128672463
7923_,28.72127128672463
7943_,28.72127128672463
7916_,28.72127128672463
11821_,28.675416601695876
14424_,28.66303619658352
14446_,28.66303619658352
13882_,28.653976391788124
7944_,28.65397639178812
12563_,28.632536181880376
3921_,28.632536181880376
7922_,28.568979296158986
15467_,28.558952712976396
14385_,28.519804010813267
7931_,28.510744206017876
5579_,28.510744206017876
7590_,28.501684401222477
6907_,28.49856542732711
12985_,28.489303996110124
3956_,28.489303996110124
4774_,28.489303996110124
12603_,28.48024419131473
12983_,28.48024419131473
12586_,28.48024419131473
12988_,28.48024419131473
13586_,28.48024419131473
13009_,28.48024419131473
12826_,28.48024419131473
13010_,28.48024419131473
12913_,28.48024419131473
13591_,28.48024419131473
12994_,28.48024419131473
13014_,28.48024419131473
4556_,28.48024419131473
4461_,28.48024419131473
166_,28.48024419131473
7928_,28.48024419131473
7934_,28.48024419131473
14310_,28.48024419131473
16004_,28.48024419131473
16005_,28.48024419131473
16006_,28.48024419131473
12935_,28.480244191314725
12575_,28.480244191314725
13547_,28.480244191314725
7930_,28.480244191314725
13666_,28.458502908674124
7564_,28.412949296378223
13664_,28.36070799903447
5595_,28.34607181033988
5044_,28.346071810339872
12905_,28.33701200554448
12584_,28.33701200554448
12823_,28.33701200554448
14363_,28.33701200554448
3930_,28.33701200554448
5467_,28.33701200554448
14449_,28.33701200554448
7940_,28.33701200554448
3807_,28.33701200554448
11838_,28.33701200554448
15848_,28.33701200554448
4462_,28.26971711060797
5522_,28.26971711060797
14445_,28.26971711060797
15849_,28.26971711060797
13663_,28.24797582796737
12523_,28.239217095904827
12605_,28.239217095904827
12986_,28.239217095904827
13563_,28.239217095904827
12504_,28.239217095904827
12588_,28.239217095904827
13567_,28.239217095904827
13706_,28.239217095904827
12589_,28.239217095904827
12825_,28.239217095904827
12571_,28.239217095904827
12574_,28.239217095904827
14423_,28.239217095904827
7918_,28.239217095904827
14429_,28.239217095904827
7942_,28.239217095904827
15531_,28.185628532761946
13704_,28.095984910134575
14365_,28.095984910134575
14443_,28.095984910134575
15843_,28.095984910134575
15851_,28.095984910134575
12904_,28.08692510533918
12999_,28.08692510533918
13004_,28.08692510533918
12569_,28.08692510533918
13590_,28.08692510533918
12628_,28.08692510533918
7917_,28.08692510533918
5928_,28.08692510533918
12625_,28.086925105339176
4916_,28.086925105339176
5470_,28.086925105339176
11589_,28.086925105339176
6943_,28.086322959873474
4637_,28.050957946888367
3988_,28.050957946888367
7937_,28.019630210402674
4594_,27.855406400516387
12998_,27.84589800992928
15782_,27.84589800992928
12565_,27.84589800992928
12566_,27.84589800992928
12607_,27.84589800992928
12567_,27.84589800992928
12570_,27.84589800992928
12623_,27.84589800992928
13569_,27.84589800992928
12572_,27.84589800992928
12624_,27.84589800992928
15747_,27.84589800992928
12573_,27.84589800992928
13571_,27.84589800992928
12626_,27.84589800992928
13711_,27.84589800992928
12627_,27.84589800992928
14444_,27.84589800992928
7912_,27.84589800992928
11846_,27.84589800992928
15850_,27.84589800992928
9608_,27.815846581017844
9617_,27.815846581017844
13710_,27.815096922493275
6915_,27.797462130224684
4016_,27.65763886091282
6471_,27.559464815282322
6938_,27.35939566120291
4007_,27.163380790041593
6913_,27.160728204666125
6944_,26.987036217998824
6942_,26.896161665737633
6948_,26.859338196957623
6930_,26.60245756626803
3999_,26.516654203543787
6910_,26.322786925211826
6452_,26.11427531277284
6924_,25.636341603414284
4003_,25.577724041027047
3895_,25.479475490958745
3993_,25.260342245885234
13665_,24.81523550299459
15579_,24.16943940681085
6921_,24.15904003574281
6902_,24.101949177015495
6912_,23.711522900197284
6939_,23.65094027968916
4004_,23.595732604185805
3902_,23.265048944457938
1056_,23.265048944457938
3322_,23.265048944457938
6905_,22.17922938295638
6904_,21.83176498200959
6911_,21.497397426429334
6923_,21.45783760693079
6909_,21.35247573045496
15469_,21.2711880554943
1021_,21.043603910698547
6945_,20.5693674847689
6926_,20.504837529097568
6931_,20.416658085305095
6935_,20.397982814662523
6928_,19.519844598601985
6933_,19.30714948193165
6934_,17.507783304046995
6947_,17.007609503636395
2869_,16.084443274931015
1051_,16.084443274931015
1043_,16.084443274931015
1064_,16.084443274931015
1054_,16.084443274931015
2448_,16.084443274931015
1057_,16.084443274931015
31_,16.084443274931015
27_,16.084443274931015
25_,16.084443274931015
15584_,15.2754261912515
15666_,15.199071491519597
11267_,14.841315910257661
11268_,14.841315910257661
11269_,14.841315910257661
11270_,14.841315910257661
11271_,14.841315910257661
11272_,14.841315910257661
11273_,14.841315910257661
8422_,14.841315910257661
11274_,14.841315910257661
11275_,14.841315910257661
11276_,14.841315910257661
11277_,14.841315910257661
11278_,14.841315910257661
11279_,14.841315910257661
11280_,14.841315910257661
8423_,14.841315910257661
11281_,14.841315910257661
11282_,14.841315910257661
11283_,14.841315910257661
11284_,14.841315910257661
11285_,14.841315910257661
11286_,14.841315910257661
11287_,14.841315910257661
11288_,14.841315910257661
8424_,14.841315910257661
11289_,14.841315910257661
11290_,14.841315910257661
11291_,14.841315910257661
11292_,14.841315910257661
11293_,14.841315910257661
11294_,14.841315910257661
11295_,14.841315910257661
11296_,14.841315910257661
8425_,14.841315910257661
11297_,14.841315910257661
11298_,14.841315910257661
11299_,14.841315910257661
11300_,14.841315910257661
11301_,14.841315910257661
11302_,14.841315910257661
11303_,14.841315910257661
11304_,14.841315910257661
8426_,14.841315910257661
11305_,14.841315910257661
11306_,14.841315910257661
11307_,14.841315910257661
11308_,14.841315910257661
11309_,14.841315910257661
11310_,14.841315910257661
11311_,14.841315910257661
11312_,14.841315910257661
8427_,14.841315910257661
11313_,14.841315910257661
11314_,14.841315910257661
11315_,14.841315910257661
11316_,14.841315910257661
11317_,14.841315910257661
11318_,14.841315910257661
11319_,14.841315910257661
11320_,14.841315910257661
11321_,14.841315910257661
11322_,14.841315910257661
8428_,14.841315910257661
11323_,14.841315910257661
11324_,14.841315910257661
11325_,14.841315910257661
11326_,14.841315910257661
11327_,14.841315910257661
11328_,14.841315910257661
11329_,14.841315910257661
8408_,14.841315910257661
11330_,14.841315910257661
11331_,14.841315910257661
11332_,14.841315910257661
11333_,14.841315910257661
11334_,14.841315910257661
11335_,14.841315910257661
11336_,14.841315910257661
8407_,14.841315910257661
11337_,14.841315910257661
11338_,14.841315910257661
11339_,14.841315910257661
11340_,14.841315910257661
11341_,14.841315910257661
11342_,14.841315910257661
8429_,14.841315910257661
11343_,14.841315910257661
11344_,14.841315910257661
11345_,14.841315910257661
11346_,14.841315910257661
11347_,14.841315910257661
11348_,14.841315910257661
8409_,14.841315910257661
11349_,14.841315910257661
11350_,14.841315910257661
11351_,14.841315910257661
11352_,14.841315910257661
11353_,14.841315910257661
11354_,14.841315910257661
11355_,14.841315910257661
11356_,14.841315910257661
11423_,14.841315910257661
11424_,14.841315910257661
11425_,14.841315910257661
11426_,14.841315910257661
11427_,14.841315910257661
11428_,14.841315910257661
11429_,14.841315910257661
8411_,14.841315910257661
11430_,14.841315910257661
11431_,14.841315910257661
11432_,14.841315910257661
11433_,14.841315910257661
8412_,14.841315910257661
11434_,14.841315910257661
11435_,14.841315910257661
11436_,14.841315910257661
11437_,14.841315910257661
11438_,14.841315910257661
11439_,14.841315910257661
11440_,14.841315910257661
11441_,14.841315910257661
11442_,14.841315910257661
8413_,14.841315910257661
11443_,14.841315910257661
11863_,14.841315910257661
11864_,14.841315910257661
11865_,14.841315910257661
11866_,14.841315910257661
11867_,14.841315910257661
11868_,14.841315910257661
11869_,14.841315910257661
8414_,14.841315910257661
11870_,14.841315910257661
11871_,14.841315910257661
11468_,14.841315910257661
11469_,14.841315910257661
11470_,14.841315910257661
11471_,14.841315910257661
8415_,14.841315910257661
8416_,14.841315910257661
8417_,14.841315910257661
8418_,14.841315910257661
8419_,14.841315910257661
8420_,14.841315910257661
8421_,14.841315910257661
2841_,14.841315910257661
2851_,14.841315910257661
2852_,14.841315910257661
2865_,14.841315910257661
2853_,14.841315910257661
2838_,14.841315910257661
2835_,14.841315910257661
2842_,14.841315910257661
2843_,14.841315910257661
2864_,14.841315910257661
2854_,14.841315910257661
2855_,14.841315910257661
2866_,14.841315910257661
2856_,14.841315910257661
2867_,14.841315910257661
2844_,14.841315910257661
2845_,14.841315910257661
2857_,14.841315910257661
2872_,14.841315910257661
2846_,14.841315910257661
2847_,14.841315910257661
2858_,14.841315910257661
2839_,14.841315910257661
2859_,14.841315910257661
2860_,14.841315910257661
2848_,14.841315910257661
2870_,14.841315910257661
2861_,14.841315910257661
2871_,14.841315910257661
2837_,14.841315910257661
2849_,14.841315910257661
2862_,14.841315910257661
2840_,14.841315910257661
2850_,14.841315910257661
2863_,14.841315910257661
2836_,14.841315910257661
4595_,14.841315910257661
30_,14.841315910257661
161_,14.841315910257661
275_,14.841315910257661
469_,14.841315910257661
595_,14.841315910257661
807_,14.841315910257661
937_,14.841315910257661
1038_,14.841315910257661
1186_,14.841315910257661
1234_,14.841315910257661
1347_,14.841315910257661
1714_,14.841315910257661
2028_,14.841315910257661
2151_,14.841315910257661
2196_,14.841315910257661
2382_,14.841315910257661
2440_,14.841315910257661
2649_,14.841315910257661
2693_,14.841315910257661
2813_,14.841315910257661
2876_,14.841315910257661
2886_,14.841315910257661
2923_,14.841315910257661
3040_,14.841315910257661
3327_,14.841315910257661
3498_,14.841315910257661
3762_,14.841315910257661
3859_,14.841315910257661
3892_,14.841315910257661
3950_,14.841315910257661
4031_,14.841315910257661
4471_,14.841315910257661
4598_,14.841315910257661
4941_,14.841315910257661
5014_,14.841315910257661
5426_,14.841315910257661
6097_,14.841315910257661
6244_,14.841315910257661
11357_,14.841315910257661
32_,14.841315910257661
181_,14.841315910257661
279_,14.841315910257661
486_,14.841315910257661
604_,14.841315910257661
799_,14.841315910257661
931_,14.841315910257661
1019_,14.841315910257661
1049_,14.841315910257661
1101_,14.841315910257661
1179_,14.841315910257661
1230_,14.841315910257661
1352_,14.841315910257661
1715_,14.841315910257661
2010_,14.841315910257661
2040_,14.841315910257661
2172_,14.841315910257661
2195_,14.841315910257661
2398_,14.841315910257661
2437_,14.841315910257661
2643_,14.841315910257661
2728_,14.841315910257661
2805_,14.841315910257661
2902_,14.841315910257661
2952_,14.841315910257661
3063_,14.841315910257661
3350_,14.841315910257661
3478_,14.841315910257661
3763_,14.841315910257661
3855_,14.841315910257661
3904_,14.841315910257661
3954_,14.841315910257661
4021_,14.841315910257661
4473_,14.841315910257661
4599_,14.841315910257661
4942_,14.841315910257661
5427_,14.841315910257661
6106_,14.841315910257661
6285_,14.841315910257661
11358_,14.841315910257661
12263_,14.841315910257661
16_,14.841315910257661
182_,14.841315910257661
298_,14.841315910257661
473_,14.841315910257661
596_,14.841315910257661
817_,14.841315910257661
941_,14.841315910257661
1030_,14.841315910257661
1047_,14.841315910257661
1093_,14.841315910257661
1210_,14.841315910257661
1257_,14.841315910257661
1349_,14.841315910257661
1721_,14.841315910257661
2017_,14.841315910257661
2154_,14.841315910257661
2197_,14.841315910257661
2404_,14.841315910257661
2442_,14.841315910257661
2644_,14.841315910257661
2712_,14.841315910257661
2801_,14.841315910257661
2875_,14.841315910257661
2915_,14.841315910257661
2957_,14.841315910257661
3074_,14.841315910257661
3328_,14.841315910257661
3527_,14.841315910257661
3765_,14.841315910257661
3874_,14.841315910257661
3905_,14.841315910257661
3951_,14.841315910257661
4032_,14.841315910257661
4470_,14.841315910257661
4601_,14.841315910257661
4638_,14.841315910257661
4943_,14.841315910257661
5015_,14.841315910257661
5428_,14.841315910257661
6107_,14.841315910257661
6286_,14.841315910257661
11359_,14.841315910257661
54_,14.841315910257661
173_,14.841315910257661
283_,14.841315910257661
467_,14.841315910257661
572_,14.841315910257661
802_,14.841315910257661
953_,14.841315910257661
1024_,14.841315910257661
1050_,14.841315910257661
1102_,14.841315910257661
1194_,14.841315910257661
1258_,14.841315910257661
1344_,14.841315910257661
1726_,14.841315910257661
2000_,14.841315910257661
2023_,14.841315910257661
2163_,14.841315910257661
2179_,14.841315910257661
2407_,14.841315910257661
2459_,14.841315910257661
2636_,14.841315910257661
2688_,14.841315910257661
2802_,14.841315910257661
2906_,14.841315910257661
2942_,14.841315910257661
3071_,14.841315910257661
3312_,14.841315910257661
3497_,14.841315910257661
3764_,14.841315910257661
3875_,14.841315910257661
3897_,14.841315910257661
3955_,14.841315910257661
4020_,14.841315910257661
4472_,14.841315910257661
4600_,14.841315910257661
4636_,14.841315910257661
4944_,14.841315910257661
5016_,14.841315910257661
5429_,14.841315910257661
6108_,14.841315910257661
6287_,14.841315910257661
11360_,14.841315910257661
40_,14.841315910257661
172_,14.841315910257661
295_,14.841315910257661
475_,14.841315910257661
585_,14.841315910257661
828_,14.841315910257661
865_,14.841315910257661
930_,14.841315910257661
1028_,14.841315910257661
1045_,14.841315910257661
1085_,14.841315910257661
1214_,14.841315910257661
1220_,14.841315910257661
1355_,14.841315910257661
1727_,14.841315910257661
1984_,14.841315910257661
2036_,14.841315910257661
2164_,14.841315910257661
2198_,14.841315910257661
2390_,14.841315910257661
2447_,14.841315910257661
2645_,14.841315910257661
2716_,14.841315910257661
2814_,14.841315910257661
2916_,14.841315910257661
2943_,14.841315910257661
3064_,14.841315910257661
3329_,14.841315910257661
3504_,14.841315910257661
3856_,14.841315910257661
3893_,14.841315910257661
3980_,14.841315910257661
4023_,14.841315910257661
4474_,14.841315910257661
4602_,14.841315910257661
4639_,14.841315910257661
4930_,14.841315910257661
5008_,14.841315910257661
5430_,14.841315910257661
6109_,14.841315910257661
6288_,14.841315910257661
17_,14.841315910257661
183_,14.841315910257661
284_,14.841315910257661
479_,14.841315910257661
578_,14.841315910257661
821_,14.841315910257661
944_,14.841315910257661
1031_,14.841315910257661
1048_,14.841315910257661
1078_,14.841315910257661
1195_,14.841315910257661
1259_,14.841315910257661
1367_,14.841315910257661
1740_,14.841315910257661
1991_,14.841315910257661
2020_,14.841315910257661
2155_,14.841315910257661
2184_,14.841315910257661
2397_,14.841315910257661
2441_,14.841315910257661
2657_,14.841315910257661
2734_,14.841315910257661
2828_,14.841315910257661
2878_,14.841315910257661
2907_,14.841315910257661
2922_,14.841315910257661
3081_,14.841315910257661
3316_,14.841315910257661
3479_,14.841315910257661
3864_,14.841315910257661
3906_,14.841315910257661
3947_,14.841315910257661
4033_,14.841315910257661
4475_,14.841315910257661
4603_,14.841315910257661
4640_,14.841315910257661
4945_,14.841315910257661
5418_,14.841315910257661
5665_,14.841315910257661
6110_,14.841315910257661
6289_,14.841315910257661
41_,14.841315910257661
184_,14.841315910257661
289_,14.841315910257661
481_,14.841315910257661
560_,14.841315910257661
816_,14.841315910257661
945_,14.841315910257661
1029_,14.841315910257661
1042_,14.841315910257661
1087_,14.841315910257661
1180_,14.841315910257661
1224_,14.841315910257661
1356_,14.841315910257661
1728_,14.841315910257661
1981_,14.841315910257661
2037_,14.841315910257661
2157_,14.841315910257661
2175_,14.841315910257661
2387_,14.841315910257661
2450_,14.841315910257661
2680_,14.841315910257661
2713_,14.841315910257661
2815_,14.841315910257661
2873_,14.841315910257661
2897_,14.841315910257661
2951_,14.841315910257661
3076_,14.841315910257661
3315_,14.841315910257661
3505_,14.841315910257661
3885_,14.841315910257661
3891_,14.841315910257661
3961_,14.841315910257661
4028_,14.841315910257661
4946_,14.841315910257661
5419_,14.841315910257661
5671_,14.841315910257661
6127_,14.841315910257661
6290_,14.841315910257661
12265_,14.841315910257661
55_,14.841315910257661
185_,14.841315910257661
274_,14.841315910257661
470_,14.841315910257661
564_,14.841315910257661
809_,14.841315910257661
954_,14.841315910257661
1020_,14.841315910257661
1037_,14.841315910257661
1083_,14.841315910257661
1209_,14.841315910257661
1251_,14.841315910257661
1353_,14.841315910257661
1741_,14.841315910257661
2038_,14.841315910257661
2165_,14.841315910257661
2208_,14.841315910257661
2380_,14.841315910257661
2445_,14.841315910257661
2687_,14.841315910257661
2707_,14.841315910257661
2799_,14.841315910257661
2877_,14.841315910257661
2908_,14.841315910257661
2934_,14.841315910257661
3065_,14.841315910257661
3330_,14.841315910257661
3483_,14.841315910257661
3876_,14.841315910257661
3981_,14.841315910257661
4034_,14.841315910257661
4947_,14.841315910257661
5667_,14.841315910257661
5743_,14.841315910257661
6111_,14.841315910257661
6291_,14.841315910257661
12266_,14.841315910257661
42_,14.841315910257661
168_,14.841315910257661
305_,14.841315910257661
487_,14.841315910257661
581_,14.841315910257661
796_,14.841315910257661
940_,14.841315910257661
1035_,14.841315910257661
1103_,14.841315910257661
1196_,14.841315910257661
1260_,14.841315910257661
1368_,14.841315910257661
1729_,14.841315910257661
1997_,14.841315910257661
2041_,14.841315910257661
2148_,14.841315910257661
2173_,14.841315910257661
2405_,14.841315910257661
2451_,14.841315910257661
2652_,14.841315910257661
2729_,14.841315910257661
2816_,14.841315910257661
2881_,14.841315910257661
2901_,14.841315910257661
2939_,14.841315910257661
3057_,14.841315910257661
3351_,14.841315910257661
3499_,14.841315910257661
3873_,14.841315910257661
3898_,14.841315910257661
3962_,14.841315910257661
4024_,14.841315910257661
4948_,14.841315910257661
5668_,14.841315910257661
5744_,14.841315910257661
6112_,14.841315910257661
6292_,14.841315910257661
12267_,14.841315910257661
2218_,14.841315910257661
2425_,14.841315910257661
2223_,14.841315910257661
2417_,14.841315910257661
2242_,14.841315910257661
2426_,14.841315910257661
2221_,14.841315910257661
2414_,14.841315910257661
2232_,14.841315910257661
2427_,14.841315910257661
2228_,14.841315910257661
2436_,14.841315910257661
2225_,14.841315910257661
2421_,14.841315910257661
2224_,14.841315910257661
2433_,14.841315910257661
2233_,14.841315910257661
2428_,14.841315910257661
154_,14.841315910257661
429_,14.841315910257661
676_,14.841315910257661
1773_,14.841315910257661
3020_,14.841315910257661
142_,14.841315910257661
400_,14.841315910257661
685_,14.841315910257661
1757_,14.841315910257661
2238_,14.841315910257661
2419_,14.841315910257661
147_,14.841315910257661
396_,14.841315910257661
709_,14.841315910257661
2226_,14.841315910257661
157_,14.841315910257661
401_,14.841315910257661
677_,14.841315910257661
2219_,14.841315910257661
387_,14.841315910257661
710_,14.841315910257661
2234_,14.841315910257661
421_,14.841315910257661
701_,14.841315910257661
2239_,14.841315910257661
402_,14.841315910257661
694_,14.841315910257661
381_,14.841315910257661
704_,14.841315910257661
377_,14.841315910257661
711_,14.841315910257661
393_,14.841315910257661
678_,14.841315910257661
422_,14.841315910257661
705_,14.841315910257661
139_,14.841315910257661
419_,14.841315910257661
706_,14.841315910257661
1754_,14.841315910257661
3016_,14.841315910257661
682_,14.841315910257661
141_,14.841315910257661
374_,14.841315910257661
700_,14.841315910257661
1746_,14.841315910257661
3013_,14.841315910257661
145_,14.841315910257661
399_,14.841315910257661
707_,14.841315910257661
1764_,14.841315910257661
3021_,14.841315910257661
137_,14.841315910257661
380_,14.841315910257661
703_,14.841315910257661
1780_,14.841315910257661
3011_,14.841315910257661
146_,14.841315910257661
420_,14.841315910257661
693_,14.841315910257661
1765_,14.841315910257661
3009_,14.841315910257661
140_,14.841315910257661
378_,14.841315910257661
708_,14.841315910257661
1774_,14.841315910257661
3010_,14.841315910257661
155_,14.841315910257661
418_,14.841315910257661
683_,14.841315910257661
1766_,14.841315910257661
3006_,14.841315910257661
156_,14.841315910257661
392_,14.841315910257661
671_,14.841315910257661
1763_,14.841315910257661
3023_,14.841315910257661
56_,14.841315910257661
174_,14.841315910257661
285_,14.841315910257661
482_,14.841315910257661
597_,14.841315910257661
805_,14.841315910257661
935_,14.841315910257661
1032_,14.841315910257661
1066_,14.841315910257661
1074_,14.841315910257661
1215_,14.841315910257661
1226_,14.841315910257661
1350_,14.841315910257661
1722_,14.841315910257661
2011_,14.841315910257661
2029_,14.841315910257661
2152_,14.841315910257661
2180_,14.841315910257661
2396_,14.841315910257661
2452_,14.841315910257661
2673_,14.841315910257661
2700_,14.841315910257661
2808_,14.841315910257661
2887_,14.841315910257661
2944_,14.841315910257661
3043_,14.841315910257661
3343_,14.841315910257661
3488_,14.841315910257661
3868_,14.841315910257661
3896_,14.841315910257661
3982_,14.841315910257661
4035_,14.841315910257661
4949_,14.841315910257661
5017_,14.841315910257661
5420_,14.841315910257661
5745_,14.841315910257661
6113_,14.841315910257661
6293_,14.841315910257661
6282_,14.841315910257661
6283_,14.841315910257661
6284_,14.841315910257661
6228_,14.841315910257661
6229_,14.841315910257661
6230_,14.841315910257661
6232_,14.841315910257661
6233_,14.841315910257661
43_,14.841315910257661
200_,14.841315910257661
290_,14.841315910257661
471_,14.841315910257661
571_,14.841315910257661
829_,14.841315910257661
946_,14.841315910257661
1018_,14.841315910257661
1036_,14.841315910257661
1110_,14.841315910257661
1197_,14.841315910257661
1227_,14.841315910257661
1369_,14.841315910257661
1730_,14.841315910257661
1996_,14.841315910257661
2042_,14.841315910257661
2162_,14.841315910257661
2182_,14.841315910257661
2408_,14.841315910257661
2439_,14.841315910257661
2646_,14.841315910257661
2735_,14.841315910257661
2885_,14.841315910257661
2936_,14.841315910257661
3048_,14.841315910257661
3331_,14.841315910257661
3474_,14.841315910257661
3861_,14.841315910257661
4022_,14.841315910257661
4931_,14.841315910257661
5018_,14.841315910257661
5746_,14.841315910257661
6114_,14.841315910257661
6294_,14.841315910257661
6234_,14.841315910257661
6235_,14.841315910257661
6236_,14.841315910257661
6237_,14.841315910257661
6238_,14.841315910257661
6239_,14.841315910257661
6240_,14.841315910257661
6241_,14.841315910257661
6242_,14.841315910257661
6266_,14.841315910257661
12_,14.841315910257661
186_,14.841315910257661
301_,14.841315910257661
483_,14.841315910257661
577_,14.841315910257661
822_,14.841315910257661
958_,14.841315910257661
1061_,14.841315910257661
1081_,14.841315910257661
1191_,14.841315910257661
1225_,14.841315910257661
1346_,14.841315910257661
1712_,14.841315910257661
2001_,14.841315910257661
2039_,14.841315910257661
2146_,14.841315910257661
2191_,14.841315910257661
2385_,14.841315910257661
2446_,14.841315910257661
2662_,14.841315910257661
2711_,14.841315910257661
2829_,14.841315910257661
2898_,14.841315910257661
2953_,14.841315910257661
3052_,14.841315910257661
3354_,14.841315910257661
3528_,14.841315910257661
3877_,14.841315910257661
3900_,14.841315910257661
4025_,14.841315910257661
4950_,14.841315910257661
5026_,14.841315910257661
5421_,14.841315910257661
5747_,14.841315910257661
6104_,14.841315910257661
6245_,14.841315910257661
6243_,14.841315910257661
6267_,14.841315910257661
33_,14.841315910257661
163_,14.841315910257661
296_,14.841315910257661
480_,14.841315910257661
582_,14.841315910257661
823_,14.841315910257661
947_,14.841315910257661
1025_,14.841315910257661
1052_,14.841315910257661
1112_,14.841315910257661
1183_,14.841315910257661
1235_,14.841315910257661
1357_,14.841315910257661
1731_,14.841315910257661
2012_,14.841315910257661
2030_,14.841315910257661
2166_,14.841315910257661
2199_,14.841315910257661
2409_,14.841315910257661
2457_,14.841315910257661
2663_,14.841315910257661
2690_,14.841315910257661
2817_,14.841315910257661
2909_,14.841315910257661
2928_,14.841315910257661
3077_,14.841315910257661
3362_,14.841315910257661
3476_,14.841315910257661
3886_,14.841315910257661
3903_,14.841315910257661
3969_,14.841315910257661
4036_,14.841315910257661
4932_,14.841315910257661
5019_,14.841315910257661
5422_,14.841315910257661
6115_,14.841315910257661
6295_,14.841315910257661
44_,14.841315910257661
164_,14.841315910257661
299_,14.841315910257661
478_,14.841315910257661
553_,14.841315910257661
830_,14.841315910257661
955_,14.841315910257661
1016_,14.841315910257661
1053_,14.841315910257661
1104_,14.841315910257661
1187_,14.841315910257661
1261_,14.841315910257661
1365_,14.841315910257661
1745_,14.841315910257661
2002_,14.841315910257661
2019_,14.841315910257661
2158_,14.841315910257661
2200_,14.841315910257661
2389_,14.841315910257661
2453_,14.841315910257661
2653_,14.841315910257661
2694_,14.841315910257661
2830_,14.841315910257661
2896_,14.841315910257661
2919_,14.841315910257661
3082_,14.841315910257661
3360_,14.841315910257661
3473_,14.841315910257661
3878_,14.841315910257661
3894_,14.841315910257661
3952_,14.841315910257661
4029_,14.841315910257661
4933_,14.841315910257661
5020_,14.841315910257661
5423_,14.841315910257661
6099_,14.841315910257661
6296_,14.841315910257661
18_,14.841315910257661
175_,14.841315910257661
291_,14.841315910257661
472_,14.841315910257661
551_,14.841315910257661
812_,14.841315910257661
932_,14.841315910257661
1046_,14.841315910257661
1076_,14.841315910257661
1211_,14.841315910257661
1252_,14.841315910257661
1358_,14.841315910257661
1717_,14.841315910257661
1995_,14.841315910257661
2043_,14.841315910257661
2167_,14.841315910257661
2209_,14.841315910257661
2395_,14.841315910257661
2449_,14.841315910257661
2683_,14.841315910257661
2717_,14.841315910257661
2806_,14.841315910257661
2910_,14.841315910257661
2931_,14.841315910257661
3072_,14.841315910257661
3352_,14.841315910257661
3506_,14.841315910257661
3872_,14.841315910257661
3899_,14.841315910257661
3963_,14.841315910257661
4037_,14.841315910257661
5424_,14.841315910257661
6116_,14.841315910257661
6297_,14.841315910257661
12268_,14.841315910257661
45_,14.841315910257661
187_,14.841315910257661
297_,14.841315910257661
474_,14.841315910257661
598_,14.841315910257661
806_,14.841315910257661
939_,14.841315910257661
1070_,14.841315910257661
1198_,14.841315910257661
1262_,14.841315910257661
1351_,14.841315910257661
1723_,14.841315910257661
2016_,14.841315910257661
2024_,14.841315910257661
2168_,14.841315910257661
2206_,14.841315910257661
2406_,14.841315910257661
2443_,14.841315910257661
2674_,14.841315910257661
2706_,14.841315910257661
2831_,14.841315910257661
2917_,14.841315910257661
2921_,14.841315910257661
3042_,14.841315910257661
3332_,14.841315910257661
3507_,14.841315910257661
3879_,14.841315910257661
3901_,14.841315910257661
3959_,14.841315910257661
4038_,14.841315910257661
4935_,14.841315910257661
5010_,14.841315910257661
5425_,14.841315910257661
6100_,14.841315910257661
6298_,14.841315910257661
57_,14.841315910257661
